player_id,last_name,first_name,bacon_number,max_year,v0,e1,v1,e2,v2,e3,v3,e4,v4,e5,v5,e6,v6,e7,v7,e8,v8,e9,v9,e10,v10
whitw103,White,Will,,1886,whitw103,,,,,,,,,,,,,,,,,,,,
burtf101,Burt,Frank,,1882,burtf101,,,,,,,,,,,,,,,,,,,,
smyts001,Smyth,Steve,,2002,smyts001,,,,,,,,,,,,,,,,,,,,
adamr002,Adams,Russ,,2009,adamr002,,,,,,,,,,,,,,,,,,,,
patth103,Patterson,Ham,,1909,patth103,,,,,,,,,,,,,,,,,,,,
jonef101,Jones,Frank,,1884,jonef101,,,,,,,,,,,,,,,,,,,,
pricb001,Price,Bryan,,2014,pricb001,,,,,,,,,,,,,,,,,,,,
rowej101,Rowe,Jack,,1890,rowej101,,,,,,,,,,,,,,,,,,,,
throg101,Throop,George,,1979,throg101,,,,,,,,,,,,,,,,,,,,
sierr001,Sierra,Ruben,,2006,sierr001,,,,,,,,,,,,,,,,,,,,
ausaj001,Ausanio,Joe,,1995,ausaj001,,,,,,,,,,,,,,,,,,,,
dalem001,Dalesandro,Mark,,2001,dalem001,,,,,,,,,,,,,,,,,,,,
quinr001,Quinones,Rey,,1989,quinr001,,,,,,,,,,,,,,,,,,,,
lee-z001,Lee,Zach,,2017,lee-z001,,,,,,,,,,,,,,,,,,,,
curtc001,Curtis,Chad,,2001,curtc001,,,,,,,,,,,,,,,,,,,,
tuckt103,Tucker,Tommy,,1899,tuckt103,,,,,,,,,,,,,,,,,,,,
mcnac101,McNabb,Carl,,1945,mcnac101,,,,,,,,,,,,,,,,,,,,
perml101,Perme,Len,,1946,perml101,,,,,,,,,,,,,,,,,,,,
gladr101,Gladu,Rolland,,1944,gladr101,,,,,,,,,,,,,,,,,,,,
cromh101,Crompton,Herb,,1945,cromh101,,,,,,,,,,,,,,,,,,,,
maddt101,Madden,Tommy,,1910,maddt101,,,,,,,,,,,,,,,,,,,,
drist001,Driskill,Travis,,2007,drist001,,,,,,,,,,,,,,,,,,,,
woodh102,Wood,Harry,,1903,woodh102,,,,,,,,,,,,,,,,,,,,
gilbb102,Gilbert,Bill,,1892,gilbb102,,,,,,,,,,,,,,,,,,,,
halaj001,Halama,John,,2006,halaj001,,,,,,,,,,,,,,,,,,,,
montj001,Montefusco,John,,1986,montj001,,,,,,,,,,,,,,,,,,,,
rowlr002,Rowland-Smith,Ryan,,2014,rowlr002,,,,,,,,,,,,,,,,,,,,
puhlj101,Puhl,John,,1899,puhlj101,,,,,,,,,,,,,,,,,,,,
alleg001,Allenson,Gary,,1985,alleg001,,,,,,,,,,,,,,,,,,,,
saboc001,Sabo,Chris,,1996,saboc001,,,,,,,,,,,,,,,,,,,,
vandb102,Van Dyke,Ben,,1912,vandb102,,,,,,,,,,,,,,,,,,,,
barbr101,Barbary,Red,,1943,barbr101,,,,,,,,,,,,,,,,,,,,
mullc001,Mullee,Conor,,2016,mullc001,,,,,,,,,,,,,,,,,,,,
gorer001,Gorecki,Rick,,1998,gorer001,,,,,,,,,,,,,,,,,,,,
betth101,Betts,Huck,,1935,betth101,,,,,,,,,,,,,,,,,,,,
ginsj101,Ginsberg,Joe,,1962,ginsj101,,,,,,,,,,,,,,,,,,,,
freef001,Freeman,Freddie,,2019,freef001,,,,,,,,,,,,,,,,,,,,
veacp101,Veach,Peek-A-Boo,,1890,veacp101,,,,,,,,,,,,,,,,,,,,
bevej001,Beverlin,Jason,,2002,bevej001,,,,,,,,,,,,,,,,,,,,
moraa101,Mora,Andres,,1980,moraa101,,,,,,,,,,,,,,,,,,,,
yostg101,Yost,Gus,,1893,yostg101,,,,,,,,,,,,,,,,,,,,
mcclr001,McClain,Reggie,,2019,mcclr001,,,,,,,,,,,,,,,,,,,,
mcanj101,McAndrew,Jim,,1974,mcanj101,,,,,,,,,,,,,,,,,,,,
vailb101,Vail,Bob,,1908,vailb101,,,,,,,,,,,,,,,,,,,,
flenh001,Flener,Huck,,1997,flenh001,,,,,,,,,,,,,,,,,,,,
adamm101,Adamson,Mike,,1969,adamm101,,,,,,,,,,,,,,,,,,,,
raded102,Rader,Drew,,1921,raded102,,,,,,,,,,,,,,,,,,,,
rainj101,Rainey,John,,1890,rainj101,,,,,,,,,,,,,,,,,,,,
browd102,Brown,Dick,,1965,browd102,,,,,,,,,,,,,,,,,,,,
rhodg101,Rhodes,Gordon,,1936,rhodg101,,,,,,,,,,,,,,,,,,,,
younm003,Young,Michael,,2013,younm003,,,,,,,,,,,,,,,,,,,,
kopsg101,Kopshaw,George,,1923,kopsg101,,,,,,,,,,,,,,,,,,,,
yankg101,Yankowski,George,,1949,yankg101,,,,,,,,,,,,,,,,,,,,
barkl001,Barker,Len,,1987,barkl001,,,,,,,,,,,,,,,,,,,,
dusae101,Dusak,Erv,,1952,dusae101,,,,,,,,,,,,,,,,,,,,
bishm102,Bishop,Max,,1935,bishm102,,,,,,,,,,,,,,,,,,,,
wheeg101,Wheelock,Gary,,1980,wheeg101,,,,,,,,,,,,,,,,,,,,
hoffi101,Hoffman,Izzy,,1907,hoffi101,,,,,,,,,,,,,,,,,,,,
otooj101,O'Toole,Jim,,1967,otooj101,,,,,,,,,,,,,,,,,,,,
spotj101,Spotts,Jim,,1930,spotj101,,,,,,,,,,,,,,,,,,,,
sharj101,Sharrott,Jack,,1893,sharj101,,,,,,,,,,,,,,,,,,,,
thomi101,Thomas,Ira,,1915,thomi101,,,,,,,,,,,,,,,,,,,,
jamel102,James,Lefty,,1914,jamel102,,,,,,,,,,,,,,,,,,,,
tutwe101,Tutwiler,Elmer,,1928,tutwe101,,,,,,,,,,,,,,,,,,,,
willj108,Williams,Jim,,1970,willj108,,,,,,,,,,,,,,,,,,,,
newbj001,Newberry,Jake,,2019,newbj001,,,,,,,,,,,,,,,,,,,,
brigd101,Briggs,Dan,,1982,brigd101,,,,,,,,,,,,,,,,,,,,
hickj002,Hicks,Jordan,,2019,hickj002,,,,,,,,,,,,,,,,,,,,
kennb001,Kennedy,Brett,,2018,kennb001,,,,,,,,,,,,,,,,,,,,
frymw101,Fryman,Woodie,,1983,frymw101,,,,,,,,,,,,,,,,,,,,
jordt001,Jordan,Taylor,,2015,jordt001,,,,,,,,,,,,,,,,,,,,
tailj001,Taillon,Jameson,,2019,tailj001,,,,,,,,,,,,,,,,,,,,
hanet001,Haney,Todd,,1998,hanet001,,,,,,,,,,,,,,,,,,,,
brost001,Bross,Terry,,1993,brost001,,,,,,,,,,,,,,,,,,,,
aingd101,Ainge,Danny,,1981,aingd101,,,,,,,,,,,,,,,,,,,,
edmob001,Edmondson,Brian,,1999,edmob001,,,,,,,,,,,,,,,,,,,,
crabe101,Crabtree,Estel,,1944,crabe101,,,,,,,,,,,,,,,,,,,,
koshj001,Koshansky,Joe,,2008,koshj001,,,,,,,,,,,,,,,,,,,,
hookb101,Hooker,Buck,,1903,hookb101,,,,,,,,,,,,,,,,,,,,
rucid001,Rucinski,Drew,,2018,rucid001,,,,,,,,,,,,,,,,,,,,
reyec001,Reyes,Carlos,,2003,reyec001,,,,,,,,,,,,,,,,,,,,
mackd101,Mack,Denny,,1883,mackd101,,,,,,,,,,,,,,,,,,,,
whisl101,Whisenton,Larry,,1982,whisl101,,,,,,,,,,,,,,,,,,,,
hubbk101,Hubbs,Ken,,1963,hubbk101,,,,,,,,,,,,,,,,,,,,
cookp101,Cook,Paul,,1891,cookp101,,,,,,,,,,,,,,,,,,,,
whitw102,White,Warren,,1884,whitw102,,,,,,,,,,,,,,,,,,,,
schuf101,Schulte,Fred,,1937,schuf101,,,,,,,,,,,,,,,,,,,,
weben001,Weber,Neil,,1998,weben001,,,,,,,,,,,,,,,,,,,,
bichd001,Bichette,Dante,,2001,bichd001,,,,,,,,,,,,,,,,,,,,
housc102,Householder,Charlie,,1884,housc102,,,,,,,,,,,,,,,,,,,,
miltl101,Milton,Larry,,1903,miltl101,,,,,,,,,,,,,,,,,,,,
rober002,Roberts,Ryan,,2014,rober002,,,,,,,,,,,,,,,,,,,,
bynuf001,Bynum,Freddie,,2008,bynuf001,,,,,,,,,,,,,,,,,,,,
borbp101,Borbon,Pedro,,1980,borbp101,,,,,,,,,,,,,,,,,,,,
bannb001,Bannister,Brian,,2010,bannb001,,,,,,,,,,,,,,,,,,,,
hoffg001,Hoffman,Glenn,,1989,hoffg001,,,,,,,,,,,,,,,,,,,,
cartr101,Carty,Rico,,1979,cartr101,,,,,,,,,,,,,,,,,,,,
browa003,Brown,Andrew,,2014,browa003,,,,,,,,,,,,,,,,,,,,
ray-l101,Ray,Larry,,1982,ray-l101,,,,,,,,,,,,,,,,,,,,
diazj001,Diaz,Juan,,2002,diazj001,,,,,,,,,,,,,,,,,,,,
joner005,Jones,Ryder,,2018,joner005,,,,,,,,,,,,,,,,,,,,
harve101,Harvey,Zaza,,1902,harve101,,,,,,,,,,,,,,,,,,,,
woodd101,Woodman,Dan,,1915,woodd101,,,,,,,,,,,,,,,,,,,,
romem001,Romero,Mandy,,2003,romem001,,,,,,,,,,,,,,,,,,,,
fordr101,Ford,Russ,,1915,fordr101,,,,,,,,,,,,,,,,,,,,
ulrig101,Ulrich,George,,1896,ulrig101,,,,,,,,,,,,,,,,,,,,
crawe001,Crawford,Evan,,2012,crawe001,,,,,,,,,,,,,,,,,,,,
burrt001,Burrows,Terry,,1997,burrt001,,,,,,,,,,,,,,,,,,,,
smitc002,Smith,Chris,,2017,smitc002,,,,,,,,,,,,,,,,,,,,
oglej101,Oglesby,Jim,,1936,oglej101,,,,,,,,,,,,,,,,,,,,
amele001,Amelung,Ed,,1986,amele001,,,,,,,,,,,,,,,,,,,,
munse001,Munson,Eric,,2009,munse001,,,,,,,,,,,,,,,,,,,,
smitf103,Smith,Fred,,1917,smitf103,,,,,,,,,,,,,,,,,,,,
burgt001,Burgmeier,Tom,,1984,burgt001,,,,,,,,,,,,,,,,,,,,
slatj101,Slattery,Jack,,1909,slatj101,,,,,,,,,,,,,,,,,,,,
gilmj101,Gilmore,Jim,,1875,gilmj101,,,,,,,,,,,,,,,,,,,,
mccar001,McCament,Randy,,1990,mccar001,,,,,,,,,,,,,,,,,,,,
lince101,Lincoln,Ezra,,1890,lince101,,,,,,,,,,,,,,,,,,,,
breum101,Breuer,Marv,,1943,breum101,,,,,,,,,,,,,,,,,,,,
branr102,Branch,Roy,,1979,branr102,,,,,,,,,,,,,,,,,,,,
keenj103,Keenan,Jimmie,,1921,keenj103,,,,,,,,,,,,,,,,,,,,
sotog003,Soto,Gregory,,2019,sotog003,,,,,,,,,,,,,,,,,,,,
poolj101,Poole,Jim,,1927,poolj101,,,,,,,,,,,,,,,,,,,,
niarg101,Niarhos,Gus,,1955,niarg101,,,,,,,,,,,,,,,,,,,,
beckf101,Beck,Fred,,1915,beckf101,,,,,,,,,,,,,,,,,,,,
landc001,Landrum,Ced,,1993,landc001,,,,,,,,,,,,,,,,,,,,
stame001,Stamets,Eric,,2019,stame001,,,,,,,,,,,,,,,,,,,,
green002,Greenwood,Nick,,2015,green002,,,,,,,,,,,,,,,,,,,,
joner002,Jones,Ruppert,,1987,joner002,,,,,,,,,,,,,,,,,,,,
knotg001,Knotts,Gary,,2004,knotg001,,,,,,,,,,,,,,,,,,,,
durnr101,Durning,Rich,,1918,durnr101,,,,,,,,,,,,,,,,,,,,
bettj001,Bettendorf,Jeff,,1984,bettj001,,,,,,,,,,,,,,,,,,,,
ellss001,Ellsworth,Steve,,1988,ellss001,,,,,,,,,,,,,,,,,,,,
sanct001,Sanchez,Tony,,2017,sanct001,,,,,,,,,,,,,,,,,,,,
phelt002,Phelps,Tommy,,2005,phelt002,,,,,,,,,,,,,,,,,,,,
rhoda001,Rhodes,Arthur,,2011,rhoda001,,,,,,,,,,,,,,,,,,,,
claid101,Claire,Davey,,1920,claid101,,,,,,,,,,,,,,,,,,,,
churj101,Churry,John,,1927,churj101,,,,,,,,,,,,,,,,,,,,
kerng101,Kernek,George,,1966,kerng101,,,,,,,,,,,,,,,,,,,,
monrc001,Monroe,Craig,,2009,monrc001,,,,,,,,,,,,,,,,,,,,
norrm101,Norris,Mike,,1990,norrm101,,,,,,,,,,,,,,,,,,,,
morgk001,Morgan,Kevin,,1997,morgk001,,,,,,,,,,,,,,,,,,,,
carrs101,Carroll,Scrappy,,1887,carrs101,,,,,,,,,,,,,,,,,,,,
baicg101,Baichley,Grover,,1914,baicg101,,,,,,,,,,,,,,,,,,,,
ingrr001,Ingram,Riccardo,,1995,ingrr001,,,,,,,,,,,,,,,,,,,,
pattd101,Patterson,Dave,,1979,pattd101,,,,,,,,,,,,,,,,,,,,
singd001,Singleton,Duane,,1996,singd001,,,,,,,,,,,,,,,,,,,,
kreuf101,Kreutzer,Frank,,1969,kreuf101,,,,,,,,,,,,,,,,,,,,
delaf101,Delahanty,Frank,,1915,delaf101,,,,,,,,,,,,,,,,,,,,
martn003,Martini,Nick,,2019,martn003,,,,,,,,,,,,,,,,,,,,
wrigj104,Wright,Jim,,1928,wrigj104,,,,,,,,,,,,,,,,,,,,
tebep101,Tebeau,Patsy,,1900,tebep101,,,,,,,,,,,,,,,,,,,,
sampk001,Sampson,Keyvius,,2016,sampk001,,,,,,,,,,,,,,,,,,,,
valey001,Valera,Yohanny,,2000,valey001,,,,,,,,,,,,,,,,,,,,
mckej101,McKelvey,John,,1875,mckej101,,,,,,,,,,,,,,,,,,,,
madsr001,Madson,Ryan,,2018,madsr001,,,,,,,,,,,,,,,,,,,,
fraik101,Frailing,Ken,,1976,fraik101,,,,,,,,,,,,,,,,,,,,
hills002,Hillenbrand,Shea,,2007,hills002,,,,,,,,,,,,,,,,,,,,
adamj002,Adam,Jason,,2019,adamj002,,,,,,,,,,,,,,,,,,,,
crosf102,Crossin,Frank,,1914,crosf102,,,,,,,,,,,,,,,,,,,,
larss101,Larsen,Swede,,1936,larss101,,,,,,,,,,,,,,,,,,,,
elmov101,Elmore,Verdo,,1924,elmov101,,,,,,,,,,,,,,,,,,,,
bradb106,Bradford,Bill,,1956,bradb106,,,,,,,,,,,,,,,,,,,,
muelw102,Mueller,Walter,,1926,muelw102,,,,,,,,,,,,,,,,,,,,
hersw101,Hershberger,Willard,,1940,hersw101,,,,,,,,,,,,,,,,,,,,
tinnb101,Tinning,Bud,,1935,tinnb101,,,,,,,,,,,,,,,,,,,,
beamt001,Beamon,Trey,,1998,beamt001,,,,,,,,,,,,,,,,,,,,
dennk001,Denney,Kyle,,2004,dennk001,,,,,,,,,,,,,,,,,,,,
ullgs101,Ullger,Scott,,1983,ullgs101,,,,,,,,,,,,,,,,,,,,
bootu101,Booth,,,1875,bootu101,,,,,,,,,,,,,,,,,,,,
blana001,Blanco,Andres,,2017,blana001,,,,,,,,,,,,,,,,,,,,
scanb001,Scanlan,Bob,,2001,scanb001,,,,,,,,,,,,,,,,,,,,
housj101,Houser,Joe,,1914,housj101,,,,,,,,,,,,,,,,,,,,
braus002,Brault,Steven,,2019,braus002,,,,,,,,,,,,,,,,,,,,
philt001,Phillips,Tony,,1999,philt001,,,,,,,,,,,,,,,,,,,,
culld101,Culler,Dick,,1949,culld101,,,,,,,,,,,,,,,,,,,,
rodrh003,Rodriguez,Henry,,2013,rodrh003,,,,,,,,,,,,,,,,,,,,
picke101,Pick,Eddie,,1927,picke101,,,,,,,,,,,,,,,,,,,,
johnd105,Johnson,Davey,,1978,johnd105,,,,,,,,,,,,,,,,,,,,
poffj101,Poff,John,,1980,poffj101,,,,,,,,,,,,,,,,,,,,
wrigr001,Wright,Ricky,,1986,wrigr001,,,,,,,,,,,,,,,,,,,,
johnk101,Johnson,Ken,,1952,johnk101,,,,,,,,,,,,,,,,,,,,
gladd001,Gladden,Dan,,1993,gladd001,,,,,,,,,,,,,,,,,,,,
hovlj101,Hovlik,Joe,,1911,hovlj101,,,,,,,,,,,,,,,,,,,,
garcl005,Garcia,Luis,,2019,garcl005,,,,,,,,,,,,,,,,,,,,
bauer001,Bauer,Rick,,2008,bauer001,,,,,,,,,,,,,,,,,,,,
bellm002,Bellhorn,Mark,,2007,bellm002,,,,,,,,,,,,,,,,,,,,
haleg101,Hale,George,,1918,haleg101,,,,,,,,,,,,,,,,,,,,
estrh001,Estrada,Horacio,,2001,estrh001,,,,,,,,,,,,,,,,,,,,
clydd101,Clyde,David,,1979,clydd101,,,,,,,,,,,,,,,,,,,,
stewb103,Stewart,Bunky,,1956,stewb103,,,,,,,,,,,,,,,,,,,,
nelsj001,Nelson,Jeff,,2006,nelsj001,,,,,,,,,,,,,,,,,,,,
hollc101,Hollocher,Charlie,,1924,hollc101,,,,,,,,,,,,,,,,,,,,
hoovj101,Hoover,Joe,,1945,hoovj101,,,,,,,,,,,,,,,,,,,,
foorj101,Foor,Jim,,1973,foorj101,,,,,,,,,,,,,,,,,,,,
fernj003,Fernandez,Jose,,2016,fernj003,,,,,,,,,,,,,,,,,,,,
covis101,Covington,Sam,,1918,covis101,,,,,,,,,,,,,,,,,,,,
sowdj101,Sowders,John,,1890,sowdj101,,,,,,,,,,,,,,,,,,,,
magnm001,Magnante,Mike,,2002,magnm001,,,,,,,,,,,,,,,,,,,,
barnj001,Barnes,John,,2001,barnj001,,,,,,,,,,,,,,,,,,,,
rodrr007,Rodriguez,Ricardo,,2018,rodrr007,,,,,,,,,,,,,,,,,,,,
wilsc003,Wilson,Craig,,2007,wilsc003,,,,,,,,,,,,,,,,,,,,
pinem001,Pineda,Michael,,2019,pinem001,,,,,,,,,,,,,,,,,,,,
bearm101,Beard,Mike,,1977,bearm101,,,,,,,,,,,,,,,,,,,,
blanc101,Blanton,Cy,,1942,blanc101,,,,,,,,,,,,,,,,,,,,
dwyej101,Dwyer,Joe,,1937,dwyej101,,,,,,,,,,,,,,,,,,,,
mcged101,McGeehan,Dan,,1911,mcged101,,,,,,,,,,,,,,,,,,,,
matej001,Mateo,Julio,,2007,matej001,,,,,,,,,,,,,,,,,,,,
galer002,Gale,Rocky,,2019,galer002,,,,,,,,,,,,,,,,,,,,
grubf101,Grube,Frank,,1941,grubf101,,,,,,,,,,,,,,,,,,,,
jacow101,Jacobson,Baby Doll,,1927,jacow101,,,,,,,,,,,,,,,,,,,,
redmt002,Redmond,Todd,,2015,redmt002,,,,,,,,,,,,,,,,,,,,
frisd101,Frisella,Danny,,1976,frisd101,,,,,,,,,,,,,,,,,,,,
kennj103,Kenney,Jerry,,1973,kennj103,,,,,,,,,,,,,,,,,,,,
klipj101,Klippstein,Johnny,,1967,klipj101,,,,,,,,,,,,,,,,,,,,
veryt001,Veryzer,Tom,,1984,veryt001,,,,,,,,,,,,,,,,,,,,
budzm001,Budzinski,Mark,,2003,budzm001,,,,,,,,,,,,,,,,,,,,
bushg101,Bush,Guy,,1945,bushg101,,,,,,,,,,,,,,,,,,,,
harrb105,Harris,Bill,,1938,harrb105,,,,,,,,,,,,,,,,,,,,
halbe101,Halbriter,Ed,,1882,halbe101,,,,,,,,,,,,,,,,,,,,
kinlw101,Kinloch,Walt,,1895,kinlw101,,,,,,,,,,,,,,,,,,,,
martp002,Martinez,Pedro,,1997,martp002,,,,,,,,,,,,,,,,,,,,
peasm101,Peasley,Marv,,1910,peasm101,,,,,,,,,,,,,,,,,,,,
gorib101,Gorinski,Bob,,1977,gorib101,,,,,,,,,,,,,,,,,,,,
clarh101,Clarke,Horace,,1974,clarh101,,,,,,,,,,,,,,,,,,,,
kimbd101,Kimble,Dick,,1945,kimbd101,,,,,,,,,,,,,,,,,,,,
soboc001,Sobotka,Chad,,2019,soboc001,,,,,,,,,,,,,,,,,,,,
lackj001,Lackey,John,,2017,lackj001,,,,,,,,,,,,,,,,,,,,
porti101,Porter,Irv,,1914,porti101,,,,,,,,,,,,,,,,,,,,
cicoa101,Cicotte,Al,,1962,cicoa101,,,,,,,,,,,,,,,,,,,,
sasak001,Sasaki,Kazuhiro,,2003,sasak001,,,,,,,,,,,,,,,,,,,,
neuss001,Neuse,Sheldon,,2019,neuss001,,,,,,,,,,,,,,,,,,,,
dickj101,Dickson,Jim,,1966,dickj101,,,,,,,,,,,,,,,,,,,,
mcclz001,McClellan,Zach,,2007,mcclz001,,,,,,,,,,,,,,,,,,,,
dunhw101,Dunham,Wiley,,1902,dunhw101,,,,,,,,,,,,,,,,,,,,
folem001,Foley,Marv,,1984,folem001,,,,,,,,,,,,,,,,,,,,
stril101,Stringer,Lou,,1950,stril101,,,,,,,,,,,,,,,,,,,,
gelnj101,Gelnar,John,,1971,gelnj101,,,,,,,,,,,,,,,,,,,,
escas001,Escalona,Sergio,,2011,escas001,,,,,,,,,,,,,,,,,,,,
carrc004,Carroll,Cody,,2018,carrc004,,,,,,,,,,,,,,,,,,,,
kocha101,Koch,Alan,,1964,kocha101,,,,,,,,,,,,,,,,,,,,
felin001,Feliz,Neftali,,2017,felin001,,,,,,,,,,,,,,,,,,,,
berrd002,Berryhill,Damon,,1997,berrd002,,,,,,,,,,,,,,,,,,,,
kinzh101,Kinzy,Harry,,1934,kinzh101,,,,,,,,,,,,,,,,,,,,
koenl101,Koenecke,Len,,1935,koenl101,,,,,,,,,,,,,,,,,,,,
catok001,Cato,Keefe,,1984,catok001,,,,,,,,,,,,,,,,,,,,
cruze001,Cruz,Enrique,,2007,cruze001,,,,,,,,,,,,,,,,,,,,
dascd001,Dascenzo,Doug,,1996,dascd001,,,,,,,,,,,,,,,,,,,,
larut101,LaRussa,Tony,,1973,larut101,,,,,,,,,,,,,,,,,,,,
daubh101,Daubert,Harry,,1915,daubh101,,,,,,,,,,,,,,,,,,,,
herra001,Herrera,Alex,,2003,herra001,,,,,,,,,,,,,,,,,,,,
gallb101,Gallagher,Bob,,1975,gallb101,,,,,,,,,,,,,,,,,,,,
butlj002,Butler,Joey,,2015,butlj002,,,,,,,,,,,,,,,,,,,,
lovut001,Lovullo,Torey,,1999,lovut001,,,,,,,,,,,,,,,,,,,,
merul101,Merullo,Lennie,,1947,merul101,,,,,,,,,,,,,,,,,,,,
jordt101,Jordan,Tim,,1910,jordt101,,,,,,,,,,,,,,,,,,,,
stout101,Stouch,Tom,,1898,stout101,,,,,,,,,,,,,,,,,,,,
corwa101,Corwin,Al,,1955,corwa101,,,,,,,,,,,,,,,,,,,,
coltl101,Colton,Larry,,1968,coltl101,,,,,,,,,,,,,,,,,,,,
tepen001,Tepesch,Nick,,2017,tepen001,,,,,,,,,,,,,,,,,,,,
crawg102,Crawford,George,,1890,crawg102,,,,,,,,,,,,,,,,,,,,
weavm101,Weaver,Monte,,1939,weavm101,,,,,,,,,,,,,,,,,,,,
zumaj001,Zumaya,Joel,,2010,zumaj001,,,,,,,,,,,,,,,,,,,,
alexh101,Alexander,Hugh,,1937,alexh101,,,,,,,,,,,,,,,,,,,,
leveh101,Leverette,Hod,,1920,leveh101,,,,,,,,,,,,,,,,,,,,
talbf101,Talbot,Fred,,1970,talbf101,,,,,,,,,,,,,,,,,,,,
shord101,Short,Dave,,1941,shord101,,,,,,,,,,,,,,,,,,,,
deshd001,DeShields,Delino,,2002,deshd001,,,,,,,,,,,,,,,,,,,,
bargg001,Bargar,Greg,,1986,bargg001,,,,,,,,,,,,,,,,,,,,
glenb102,Glenalvin,Bob,,1893,glenb102,,,,,,,,,,,,,,,,,,,,
shanw101,Shannon,Wally,,1960,shanw101,,,,,,,,,,,,,,,,,,,,
coomd101,Coombs,Danny,,1971,coomd101,,,,,,,,,,,,,,,,,,,,
doyll101,Doyle,Larry,,1920,doyll101,,,,,,,,,,,,,,,,,,,,
schrb102,Schroder,Bob,,1968,schrb102,,,,,,,,,,,,,,,,,,,,
traca001,Tracy,Andy,,2009,traca001,,,,,,,,,,,,,,,,,,,,
gallj105,Gallagher,John,,1915,gallj105,,,,,,,,,,,,,,,,,,,,
luplj001,Luplow,Jordan,,2019,luplj001,,,,,,,,,,,,,,,,,,,,
fyhrm001,Fyhrie,Mike,,2002,fyhrm001,,,,,,,,,,,,,,,,,,,,
eubaj101,Eubank,John,,1907,eubaj101,,,,,,,,,,,,,,,,,,,,
edenc101,Eden,Charlie,,1885,edenc101,,,,,,,,,,,,,,,,,,,,
yalea101,Yale,Ad,,1905,yalea101,,,,,,,,,,,,,,,,,,,,
franj101,Franklin,Jay,,1971,franj101,,,,,,,,,,,,,,,,,,,,
hesst101,Hess,Tom,,1892,hesst101,,,,,,,,,,,,,,,,,,,,
zimme101,Zimmerman,Eddie,,1911,zimme101,,,,,,,,,,,,,,,,,,,,
gorer002,Gorecki,Reid,,2009,gorer002,,,,,,,,,,,,,,,,,,,,
derrm101,Derrick,Mike,,1970,derrm101,,,,,,,,,,,,,,,,,,,,
bowal001,Bowa,Larry,,1985,bowal001,,,,,,,,,,,,,,,,,,,,
harpr001,Harper,Ryne,,2019,harpr001,,,,,,,,,,,,,,,,,,,,
johnk102,Johnson,Ken,,1970,johnk102,,,,,,,,,,,,,,,,,,,,
kutcr001,Kutcher,Randy,,1990,kutcr001,,,,,,,,,,,,,,,,,,,,
adduj001,Adduci,Jim,,1989,adduj001,,,,,,,,,,,,,,,,,,,,
whits001,Whiteside,Sean,,1995,whits001,,,,,,,,,,,,,,,,,,,,
woodr101,Woodhead,Red,,1879,woodr101,,,,,,,,,,,,,,,,,,,,
mcguj103,McGuckin,Joe,,1890,mcguj103,,,,,,,,,,,,,,,,,,,,
cottn001,Cotts,Neal,,2015,cottn001,,,,,,,,,,,,,,,,,,,,
henro101,Henriksen,Olaf,,1917,henro101,,,,,,,,,,,,,,,,,,,,
overd001,Overton,Dillon,,2017,overd001,,,,,,,,,,,,,,,,,,,,
corca101,Corcoran,Art,,1915,corca101,,,,,,,,,,,,,,,,,,,,
refsr001,Refsnyder,Rob,,2018,refsr001,,,,,,,,,,,,,,,,,,,,
johng101,Johnston,Greg,,1981,johng101,,,,,,,,,,,,,,,,,,,,
hught104,Hughes,Tom,,1930,hught104,,,,,,,,,,,,,,,,,,,,
colep101,Coleman,Percy,,1898,colep101,,,,,,,,,,,,,,,,,,,,
winge101,Wingo,Ed,,1920,winge101,,,,,,,,,,,,,,,,,,,,
bakes101,Baker,Steve,,1983,bakes101,,,,,,,,,,,,,,,,,,,,
keatc101,Keating,Chick,,1926,keatc101,,,,,,,,,,,,,,,,,,,,
jordr001,Jordan,Ricky,,1996,jordr001,,,,,,,,,,,,,,,,,,,,
warnj103,Warner,Jack,,1908,warnj103,,,,,,,,,,,,,,,,,,,,
korig101,Korince,George,,1967,korig101,,,,,,,,,,,,,,,,,,,,
blaiw101,Blair,Walter,,1915,blaiw101,,,,,,,,,,,,,,,,,,,,
suppj001,Suppan,Jeff,,2012,suppj001,,,,,,,,,,,,,,,,,,,,
daviz001,Davies,Zach,,2019,daviz001,,,,,,,,,,,,,,,,,,,,
geerj001,Geer,Josh,,2009,geerj001,,,,,,,,,,,,,,,,,,,,
orr-b101,Orr,Billy,,1914,orr-b101,,,,,,,,,,,,,,,,,,,,
gilml101,Gilmore,Len,,1944,gilml101,,,,,,,,,,,,,,,,,,,,
frobd001,Frobel,Doug,,1987,frobd001,,,,,,,,,,,,,,,,,,,,
skaff101,Skaff,Frank,,1943,skaff101,,,,,,,,,,,,,,,,,,,,
fox-a001,Fox,Andy,,2004,fox-a001,,,,,,,,,,,,,,,,,,,,
hammr001,Hammock,Robby,,2011,hammr001,,,,,,,,,,,,,,,,,,,,
beecr101,Beecher,Roy,,1908,beecr101,,,,,,,,,,,,,,,,,,,,
bauea101,Bauer,Al,,1886,bauea101,,,,,,,,,,,,,,,,,,,,
littj102,Littlefield,John,,1981,littj102,,,,,,,,,,,,,,,,,,,,
reedd001,Reed,Darren,,1992,reedd001,,,,,,,,,,,,,,,,,,,,
stroe101,Stroud,Ed,,1971,stroe101,,,,,,,,,,,,,,,,,,,,
